pmid	year	journal	title
28125731	2017	PLoS ONE	Correlated 5-Hydroxymethylcytosine (5hmC) and Gene Expression Profiles Underpin Gene and Organ-Specific Epigenetic Regulation in Adult Mouse Brain and Liver.
28125717	2017	PLoS ONE	Epigenetic Alterations Affecting Transcription Factors and Signaling Pathways in Stromal Cells of Endometriosis.
28125669	2017	PLoS ONE	Stably Expressed Genes Involved in Basic Cellular Functions.
28125615	2017	PLoS ONE	A Screen for Key Genes and Pathways Involved in High-Quality Brush Hair in the Yangtze River Delta White Goat.
28124248	2017	Methods Mol. Biol.	Quantitation of Cell Type-Specific Responses to Brassinosteroid by Deep Sequencing of Polysome-Associated Polyadenylated RNA.
28124247	2017	Methods Mol. Biol.	Identification of Brassinosteroid Target Genes by Chromatin Immunoprecipitation Followed by High-Throughput Sequencing (ChIP-seq) and RNA-Sequencing.
28123935	2017	Mol Metab	Deletion of histone deacetylase 3 in adult beta cells improves glucose tolerance via increased insulin secretion.
28123876	2017	Oncoimmunology	Human melanomas and ovarian cancers overexpressing mechanical barrier molecule genes lack immune signatures and have increased patient mortality risk.
28123391	2017	Front Plant Sci	Genome-Wide Transcriptional Profiling to Elucidate Key Candidates Involved in Bud Burst and Rattling Growth in a Subtropical Bamboo (Dendrocalamus hamiltonii).
28122052	2017	PLoS ONE	A Comparison of RNA-Seq Results from Paired Formalin-Fixed Paraffin-Embedded and Fresh-Frozen Glioblastoma Tissue Samples.
28121923	2017	Medicine (Baltimore)	Identifying key stage-specific genes and transcription factors for gastric cancer based on RNA-sequencing data.
28119735	2017	Front Genet	Extending the R Library PROPER to Enable Power Calculations for Isoform-Level Analysis with EBSeq.
28119730	2017	Front Plant Sci	Heat Stress Regulates the Expression of Genes at Transcriptional and Post-Transcriptional Levels, Revealed by RNA-seq in Brachypodium distachyon.
28119704	2017	Front Plant Sci	Transcriptome Analysis of Hamelia patens (Rubiaceae) Anthers Reveals Candidate Genes for Tapetum and Pollen Wall Development.
28119683	2017	Front Microbiol	Fatty Acid Biosynthesis Pathways in Methylomicrobium buryatense 5G(B1).
28119561	2017	Front Neurosci	Electroacupuncture Promotes Remyelination after Cuprizone Treatment by Enhancing Myelin Debris Clearance.
28118385	2017	PLoS ONE	RNA-Sequencing Reveals Biological Networks during Table Grapevine ('Fujiminori') Fruit Development.
28114365	2017	PLoS ONE	De Novo RNA Sequencing and Transcriptome Analysis of Monascus purpureus and Analysis of Key Genes Involved in Monacolin K Biosynthesis.
28111553	2017	Front Physiol	Retinoic Acid Excess Impairs Amelogenesis Inducing Enamel Defects.
28111366	2017	Plant Cell Physiol.	Orchidstra 2.0-A Transcriptomics Resource for the Orchid Family.
28111364	2017	Plant Cell Physiol.	TOMATOMICS: A Web Database for Integrated Omics Information in Tomato.
28105305	2017	F1000Res	DRIMSeq: a Dirichlet-multinomial framework for multivariate count outcomes in genomics.
28110102	2017	Neurobiol. Aging	Transcriptional profiling reveals protective mechanisms in brains of long-lived mice.
28109431	2017	Meth. Enzymol.	Proteogenomics: Recycling Public Data to Improve Genome Annotations.
28109426	2017	Meth. Enzymol.	WGCNA Application to Proteomic and Metabolomic Data Analysis.
28107438	2017	PLoS ONE	First Insights into the Subterranean Crustacean Bathynellacea Transcriptome: Transcriptionally Reduced Opsin Repertoire and Evidence of Conserved Homeostasis Regulatory Mechanisms.
28105957	2017	BMC Plant Biol.	Identification of nuclear genes controlling chlorophyll synthesis in barley by RNA-seq.
28105941	2017	BMC Plant Biol.	The loss of photosynthetic pathways in the plastid and nuclear genomes of the non-photosynthetic mycoheterotrophic eudicot Monotropa hypopitys.
28105940	2017	BMC Syst Biol	Integrated single cell data analysis reveals cell specific networks and novel coactivation markers.
28105926	2017	BMC Genet.	The gene-expression profile of renal medulla in ISIAH rats with inherited stress-induced arterial hypertension.
28105924	2017	BMC Genomics	Molecular determinants of the adrenal gland functioning related to stress-sensitive hypertension in ISIAH rats.
28105922	2017	BMC Genomics	Differential expression of alternatively spliced transcripts related to energy metabolism in colorectal cancer.
28105431	2017	Biomed Res Int	Whole Blood Transcriptome Sequencing Reveals Gene Expression Differences between Dapulian and Landrace Piglets.
28105312	2017	F1000Res	YeATSAM analysis of the walnut and chickpea transcriptome reveals key genes undetected by current annotation tools.
28105042	2017	Front Plant Sci	Transcriptome Analysis of the Cf-12-Mediated Resistance Response to Cladosporium fulvum in Tomato.
28103252	2017	PLoS ONE	Comparative and Evolutionary Analysis of Grass Pollen Allergens Using Brachypodium distachyon as a Model System.
28101095	2017	Front Plant Sci	Ascorbate Alleviates Fe Deficiency-Induced Stress in Cotton (Gossypium hirsutum) by Modulating ABA Levels.
28101090	2017	Front Plant Sci	Transcriptome Analysis of Chilling-Imbibed Embryo Revealed Membrane Recovery Related Genes in Maize.
28097131	2017	Biomed Res Int	Genome-Wide Identification of Long Noncoding RNAs in Human Intervertebral Disc Degeneration by RNA Sequencing.
28097055	2017	PeerJ	Comprehensive transcriptome analysis provides new insights into nutritional strategies and phylogenetic relationships of chrysophytes.
28097054	2017	PeerJ	Hydrogel scaffolds promote neural gene expression and structural reorganization in human astrocyte cultures.
28095651	2017	Genesis	Transcriptional dynamics of tail regeneration in Xenopus tropicalis.
28095618	2017	Genesis	Genome-wide analysis of canonical Wnt target gene regulation in Xenopus tropicalis challenges β-catenin paradigm.
28095462	2017	PLoS ONE	Physiological Characterization and Comparative Transcriptome Analysis of White and Green Leaves of Ananas comosus var. bracteatus.
28094018	2017	Cell Stem Cell	Single-Cell Analysis Reveals a Close Relationship between Differentiating Dopamine and Subthalamic Nucleus Neuronal Lineages.
28094016	2017	Cell Stem Cell	A Single-Cell Roadmap of Lineage Bifurcation in Human ESC Models of Embryonic Brain Development.
28081283	2017	Genet. Mol. Res.	Transcriptome analysis of peach (Prunus persica L. Batsch) during the late stage of fruit ripening.
28081235	2017	PLoS ONE	Comprehensive RNA-Seq Profiling to Evaluate the Sheep Mammary Gland Transcriptome in Response to Experimental Mycoplasma agalactiae Infection.
28081213	2017	PLoS ONE	Transcriptome Profiling to Understand the Effect of Citrus Rootstocks on the Growth of 'Shatangju' Mandarin.
28081189	2017	PLoS ONE	Global Gene Expression Analysis of Cross-Protected Phenotype of Pectobacterium atrosepticum.
28077570	2017	Database (Oxford)	KTCNlncDB-a first platform to investigate lncRNAs expressed in human keratoconus and non-keratoconus corneas.
28073541	2017	Harmful Algae	The main nitrate transporter of the dinoflagellate Lingulodinium polyedrum is constitutively expressed and not responsible for daily variations in nitrate uptake rates.
28072879	2017	PLoS ONE	Transcriptomic Analysis of Calonectria pseudoreteaudii during Various Stages of Eucalyptus Infection.
28072846	2017	PLoS ONE	A Hypothesis Testing Based Method for Normalization and Differential Expression Analysis of RNA-Seq Data.
28072729	2017	Medicine (Baltimore)	Hypertonic saline protects brain endothelial cells against hypoxia correlated to the levels of epidermal growth factor receptor and interleukin-1β.
28070596	2017	Adv. Biochem. Eng. Biotechnol.	ChIP-Seq Data Analysis to Define Transcriptional Regulatory Networks.
28070488	2017	Genom Data	Transcriptome profiling of Elettaria cardamomum (L.) Maton (small cardamom).
28069798	2017	Cancer Res.	Integrative Comparison of mRNA Expression Patterns in Breast Cancers from Caucasian and Asian Americans with Implications for Precision Medicine.
28066712	2017	Genom Data	De novo transcriptome assembly of shrimp Palaemon serratus.
28066478	2017	Front Plant Sci	Transcriptome Analysis Reveals Candidate Genes Involved in Gibberellin-Induced Fruit Setting in Triploid Loquat (Eriobotrya japonica).
28066476	2017	Front Plant Sci	Transcriptomic Profiling Reveals Metabolic and Regulatory Pathways in the Desiccation Tolerance of Mungbean (Vigna radiata [L.] R. Wilczek).
28066473	2017	Front Plant Sci	Transcriptomic Profiling of Soybean in Response to High-Intensity UV-B Irradiation Reveals Stress Defense Signaling.
28066465	2017	Front Plant Sci	RNA-seq Profiling Reveals Defense Responses in a Tolerant Potato Cultivar to Stem Infection by Pectobacterium carotovorum ssp. brasiliense.
28066454	2017	Front Plant Sci	Comparative Characterization of the Leaf Tissue of Physalis alkekengi and Physalis peruviana Using RNA-seq and Metabolite Profiling.
28066383	2017	Front Microbiol	A New Physiological Role for the DNA Molecule as a Protector against Drying Stress in Desiccation-Tolerant Microorganisms.
28066174	2017	Front Mol Neurosci	Integrative Analysis of Sex-Specific microRNA Networks Following Stress in Mouse Nucleus Accumbens.
28062590	2017	J. Exp. Bot.	Shared characteristics underpinning C4 leaf maturation derived from analysis of multiple C3 and C4 species of Flaveria.
28060337	2017	J Vis Exp	Using RNA-sequencing to Detect Novel Splice Variants Related to Drug Resistance in In Vitro Cancer Models.
28056084	2017	PLoS Genet.	SBDS-Deficient Cells Have an Altered Homeostatic Equilibrium due to Translational Inefficiency Which Explains their Reduced Fitness and Provides a Logical Framework for Intervention.
28053876	2017	Mol Genet Metab Rep	RNA sequencing of archived neonatal dried blood spots.
28050562	2017	Biomed Res Int	Workflow for Genome-Wide Determination of Pre-mRNA Splicing Efficiency from Yeast RNA-seq Data.
28050347	2017	Genom Data	Gene expression profiling of U2AF2 dependent RNA-protein interactions during CD4 + T cell activation.
28050346	2017	Genom Data	Massive Analysis of cDNA Ends (MACE) for transcript-based marker design in pea (Pisum sativum L.).
28050233	2017	Genes Cancer	Signaling transcript profile of the asexual intraerythrocytic development cycle of Plasmodium falciparum induced by melatonin and cAMP.
28049705	2017	Genetics	An Evolutionarily Conserved Transcriptional Activator-Repressor Module Controls Expression of Genes for D-Galacturonic Acid Utilization in Aspergillus niger.
28049689	2017	Development	Understanding development and stem cells using single cell-based analyses of gene expression.
28046118	2017	PLoS ONE	Transcriptome Analysis Identifies Key Metabolic Changes in the Hooded Seal (Cystophora cristata) Brain in Response to Hypoxia and Reoxygenation.
28046077	2017	PLoS Pathog.	An Oxygen-Sensing Two-Component System in the Burkholderia cepacia Complex Regulates Biofilm, Intracellular Invasion, and Pathogenicity.
28046012	2017	PLoS ONE	Transcriptome Analysis of Taxillusi chinensis (DC.) Danser Seeds in Response to Water Loss.
28045337	2017	Genome	Transcript analysis in two alfalfa salt tolerance selected breeding populations relative to a non-tolerant population.
28043950	2017	J. Exp. Bot.	Freeze-quenched maize mesophyll and bundle sheath separation uncovers bias in previous tissue-specific RNA-Seq data.
28042969	2017	Int. J. Food Microbiol.	The response of growth and patulin production of postharvest pathogen Penicillium expansum to exogenous potassium phosphite treatment.
28042823	2017	Genes (Basel)	Identification and Analysis of RNA Editing Sites in the Chloroplast Transcripts of Aegilops tauschii L.
28042501	2017	Am J Cancer Res	A new PDAC mouse model originated from iPSCs-converted pancreatic cancer stem cells (CSCcm).
28040802	2017	Oncotarget	Dysregulated long intergenic non-coding RNA modules contribute to heart failure.
28039449	2017	Oncotarget	Expression analysis of microRNA as prognostic biomarkers in colorectal cancer.
28039027	2017	J Proteomics	The MAP kinase MAPKLK1 is essential to Trypanosoma brucei proliferation and regulates proteins involved in mRNA metabolism.
28038935	2017	Biochimie	Defense peptide repertoire of Stellaria media predicted by high throughput next generation sequencing.
28038678	2017	Genome Biol.	Human splicing diversity and the extent of unannotated splice junctions across human RNA-seq samples on the Sequence Read Archive.
28035363	2016	Int. J. Oncol.	ADAR2 functions as a tumor suppressor via editing IGFBP7 in esophageal squamous cell carcinoma.
28033422	2016	PLoS ONE	Transcriptome Analysis of the Intracellular Facultative Pathogen Piscirickettsia salmonis: Expression of Putative Groups of Genes Associated with Virulence and Iron Metabolism.
28031782	2016	Evodevo	Limb patterning genes and heterochronic development of the emu wing bud.
28028467	2016	PeerJ	Identifying stably expressed genes from multiple RNA-Seq data sets.
28028307	2016	Med. Sci. Monit.	Identification of a RNA-Seq Based 8-Long Non-Coding RNA Signature Predicting Survival in Esophageal Cancer.
28028122	2016	Genome Biol Evol	Evolution of Chemosensory Gene Families in Arthropods: Insight from the First Inclusive Comparative Transcriptome Analysis across Spider Appendages.
28026080	2016	Anim. Sci. J.	Transcriptomic gene profiling of porcine muscle tissue depending on histological properties.
28025338	2016	Database (Oxford)	TBro: visualization and management of de novo transcriptomes.
28025318	2016	DNA Res.	Alternative splicing in tomato pollen in response to heat stress.
28018951	2016	Data Brief	Datasets for next-generation sequencing of DNA and RNA from urine and plasma of patients with prostate cancer.
