pmid	year	count	title	otherid
5361183	2017	1	X-linked inhibitor of apoptosis inhibits apoptosis and preserves the blood-brain barrier after experimental subarachnoid hemorrhage	28327595
5360763	2017	2	Functional Roles of microRNAs in Agronomically Important Plants&#x2014;Potential as Targets for Crop Improvement and Protection	28382044
5360760	2017	2	Heritable Gene Regulation in the CD4:CD8 T Cell Lineage Choice	28382035
5360708	2017	1	Removal of Integrated Hepatitis B Virus DNA Using CRISPR-Cas9	28382278
5428463	2017	1	Epigenetically regulated Fibronectin leucine rich transmembrane protein 2 (FLRT2) shows tumor suppressor activity in breast cancer cells	28325946
5427940	2017	2	Comparative genomics reveals contraction in olfactory receptor genes in bats	28325942
5361837	2017	2	A transcriptome multi-tissue analysis identifies biological pathways and genes associated with variations in feed efficiency of growing pigs	28327084
5360028	2017	1	Transcriptome analysis of pancreatic cells across distant species highlights novel important regulator genes	28327131
5359927	2017	1	Vasculogenic mimicry signaling revisited: focus on non-vascular VE-cadherin	28320399
5359753	2017	3	<italic>Drosophila melanogaster</italic> As a Model Organism to Study RNA Toxicity of Repeat Expansion-Associated Neurodegenerative and Neuromuscular Diseases	28377694
5359231	2017	1	A Case of 22q11 Deletion Syndrome (22q11DS) with a Panayiotopoulos Epileptic Pattern: Are Additional Copy-Number Variations a Possible Second Hit in Modulating the 22q11DS Phenotype?	28377914
5393104	2017	1	Quantum-chemical, NMR, FT IR, and ESI MS studies of complexes of colchicine with Zn(II)	28321655
5380006	2017	1	Falling under the umbrella cells: A single institutional experience and literature review of urothelial carcinoma presenting as a primary pancreatic mass on endoscopic ultrasound-guided fine-needle aspiration	28413429
5359973	2017	1	Correlated duplications and losses in the evolution of palmitoylation writer and eraser families	28320309
5359931	2017	1	Comparative transcriptome analyses of flower development in four species of <italic>Achimenes</italic> (Gesneriaceae)	28320315
5358790	2017	1	Genome-wide analysis of brain and gonad transcripts reveals changes of key sex reversal-related genes expression and signaling pathways in three stages of <italic>Monopterus albus</italic>	28319194
5357628	2017	1	Environmental Issues in Thyroid Diseases	28373861
5356345	2017	4	An integrated analysis based on transcriptome and proteome reveals deastringency-related genes in CPCNA persimmon	28304376
5356016	2017	1	Suppression of Sin3A activity promotes differentiation of pluripotent cells into functional neurons	28303954
5355423	2017	2	Genome Analysis Identified Novel Candidate Genes for Ascochyta Blight Resistance in Chickpea Using Whole Genome Re-sequencing Data	28367154
5356398	2017	6	Bioinformatics identification of new targets for improving low temperature stress tolerance in spring and winter wheat	28302069
5356396	2017	1	Two novel <italic>LHX3</italic> mutations in patients with combined pituitary hormone deficiency including cervical rigidity and sensorineural hearing loss	28302169
5354422	2017	1	Far-infrared suppresses skin photoaging in ultraviolet B-exposed fibroblasts and hairless mice	28301572
5354391	2017	2	Genome-wide mapping of histone H3K9me2 in acute myeloid leukemia reveals large chromosomal domains associated with massive gene silencing and sites of genome instability	28301528
5354242	2017	1	Recessive coding and regulatory mutations in <italic>FBLIM1</italic> underlie the pathogenesis of chronic recurrent multifocal osteomyelitis (CRMO)	28301468
5353682	2017	1	One-step generation of mice carrying a conditional allele together with an HA-tag insertion for the delta opioid receptor	28300205
5352680	2017	2	Jmjd6, a JmjC Dioxygenase with Many Interaction Partners and Pleiotropic Functions	28360925
5428022	2017	3	Benzyl butyl phthalate decreases myogenic differentiation of endometrial mesenchymal stem/stromal cells through miR-137-mediated regulation of PITX2	28298639
5395297	2017	1	A team of heterochromatin factors collaborates with small RNA pathways to combat repetitive elements and germline stress	28294943
5353859	2017	1	Network reconstruction of the mouse secretory pathway applied on CHO cell transcriptome data	28298216
5351981	2017	17	The GAGA factor regulatory network: Identification of GAGA factor associated proteins	28296955
5351854	2017	1	Exome-wide association study reveals novel susceptibility genes to sporadic dilated cardiomyopathy	28296976
5361651	2017	3	Concurrent Drought Stress and Vascular Pathogen Infection Induce Common and Distinct Transcriptomic Responses in Chickpea	28382041
5355895	2017	1	<italic>Nrl</italic> knockdown by AAV-delivered CRISPR/Cas9 prevents retinal degeneration in mice	28291770
5351255	2017	2	Ruminant-specific multiple duplication events of PRDM9 before speciation	28292260
5348512	2017	1	Mitochondrial Dysfunction in the Pathogenesis of Rett Syndrome: Implications for Mitochondria-Targeted Therapies	28352216
5348497	2017	1	An Insight into microRNA156 Role in Salinity Stress Responses of Alfalfa	28352280
5366756	2017	1	Analysis of Differentially Expressed Genes in Gastrocnemius Muscle between DGAT1 Transgenic Mice and Wild-Type Mice	28386555
5347025	2017	3	<italic>De novo</italic> and reference transcriptome assembly of transcripts expressed during flowering provide insight into seed setting in tetraploid red clover	28287176
5346580	2017	5	Transcriptome Analysis of Hypothalamic Gene Expression during Daily Torpor in Djungarian Hamsters (<italic>Phodopus sungorus</italic>)	28348515
5346561	2017	1	Dementia with Lewy Bodies: Molecular Pathology in the Frontal Cortex in Typical and Rapidly Progressive Forms	28348546
5346550	2017	3	A Casein Kinase II Phosphorylation Site in AtYY1 Affects Its Activity, Stability, and Function in the ABA Response	28348572
5360844	2017	2	Genetic and phenotypic dissection of 1q43q44 microdeletion syndrome and neurodevelopmental phenotypes associated with mutations in <italic>ZBTB18</italic> and <italic>HNRNPU</italic>	28283832
5345843	2017	1	Identification of the essential protein domains for Mib2 function during the development of the <italic>Drosophila</italic> larval musculature and adult flight muscles	28282454
5345765	2017	2	Genetic architecture of cold tolerance in rice (<italic>Oryza sativa</italic>) determined through high resolution genome-wide analysis	28282385
5345034	2017	1	Improved drought tolerance in wheat plants overexpressing a synthetic bacterial cold shock protein gene <italic>SeCspA</italic>	28281578
5402621	2017	1	On arsenic trioxide in the clinical treatment of acute promyelocytic leukemia	28462082
5345234	2017	1	Astrocyte-specific overexpressed gene signatures in response to methamphetamine exposure in vitro	28279172
5345190	2017	4	Corepressor metastasis-associated protein 3 modulates epithelial-to-mesenchymal transition and metastasis	28279208
5344387	2017	1	Expression of C-5 sterol desaturase from an edible mushroom in fisson yeast enhances its ethanol and thermotolerance	28278249
5343593	2017	3	Alternative exon skipping biases substrate preference of the deubiquitylase USP15 for mysterin/RNF213, the moyamoya disease susceptibility factor	28276505
5343461	2017	1	<italic>De novo</italic> computational identification of stress-related sequence motifs and microRNA target sites in untranslated regions of a plant translatome	28276452
5360977	2017	2	Mechanisms Regulating Stemness and Differentiation in Embryonal Carcinoma Cells	28373885
5341558	2017	1	Broadly reactive aptamers targeting bacteria belonging to different genera using a sequential toggle cell-SELEX	28272554
5341046	2017	1	<italic>SLC22A3</italic> polymorphisms do not modify pancreatic cancer risk, but may influence overall patient survival	28272475
5340773	2017	5	Root Adaptive Responses to Aluminum-Treatment Revealed by RNA-Seq in Two Citrus Species With Different Aluminum-Tolerance	28337215
5340003	2017	1	Developmental pathways to adiposity begin before birth and are influenced by genotype, prenatal environment and epigenome	28264723
5339982	2017	1	miR-124 targets GATA6 to suppress cholangiocarcinoma cell invasion and metastasis	28270130
5339969	2017	2	miR-484 suppresses proliferation and epithelial&#x2013;mesenchymal transition by targeting ZEB1 and SMAD2 in cervical cancer cells	28286418
5339814	2017	8	A missense mutation in <italic>zbtb17</italic> blocks the earliest steps of T cell differentiation in zebrafish	28266617
5339303	2017	3	Electromagnetic Field Seems to Not Influence Transcription via CTCT Motif in Three Plant Promoters	28326086
5339274	2017	1	Advantages of the Silkworm As an Animal Model for Developing Novel Antimicrobial Agents	28326075
5339269	2017	4	HIV Diagnosis and Treatment through Advanced Technologies	28326304
5358466	2017	1	Secreted Interferon-Inducible Factors Restrict Hepatitis B and C Virus Entry In Vitro	28367455
5337984	2017	34	CTCF participates in DNA damage response via poly(ADP-ribosyl)ation	28262757
5337936	2017	1	Epigenetic modifications of interleukin-6 in synovial fibroblasts from osteoarthritis patients	28262826
5337695	2017	3	The Role of Early Growth Response 1 (EGR1) in Brain Plasticity and Neuropsychiatric Disorders	28321184
5408939	2017	1	Genome Editing and Directed Differentiation of hPSCs for Interrogating Lineage Determinants in Human Pancreatic Development	28287608
5357540	2017	1	Neuroprotective Effect and Mechanism of Thiazolidinedione on Dopaminergic Neurons<italic> In Vivo</italic> and<italic> In Vitro</italic> in Parkinson's Disease	28356907
5427885	2017	1	Creation of mutant mice with megabase-sized deletions containing custom-designed breakpoints by means of the CRISPR/Cas9 system	28246396
5336271	2017	3	Site-specific gene expression profiling as a novel strategy for unravelling keloid disease pathobiology	28257480
5335749	2017	1	Protein profiles of hatchery egg shell membrane	28270742
5335710	2017	1	Production of the medaka derived from vitrified whole testes by germ cell transplantation	28256523
5334644	2017	1	bta-miR-23a involves in adipogenesis of progenitor cells derived from fetal bovine skeletal muscle	28255176
5335837	2017	3	Extended clinical features associated with novel Glis3 mutation: a case report	28253873
5335773	2017	3	Small RNA profiling and degradome analysis reveal regulation of microRNA in peanut embryogenesis and early pod development	28253861
5335751	2017	3	<italic>De novo</italic> transcriptome assembly reveals high transcriptional complexity in <italic>Pisum sativum</italic> axillary buds and shows rapid changes in expression of diurnally regulated genes	28253862
5333844	2017	1	Prevention of neointimal formation using miRNA-126-containing nanoparticle-conjugated stents in a rabbit model	28253326
5333834	2017	1	Transcriptomic features of <italic>Pecten maximus</italic> oocyte quality and maturation	28253290
5333831	2017	3	Polymorphisms associated with a tropical climate and root crop diet induce susceptibility to metabolic and cardiovascular diseases in Solomon Islands	28253292
5332395	2017	2	A Human Lin<sup>&#x2212;</sup> CD123<sup>+</sup> CD127<sup>low</sup> Population Endowed with ILC Features and Migratory Capabilities Contributes to Immunopathological Hallmarks of Psoriasis	28303135
5332388	2017	1	Transcriptional Signature of an Altered Purine Metabolism in the Skeletal Muscle of a Huntington's Disease Mouse Model	28303108
5337993	2017	2	Potassium channels Kv1.3 and KCa3.1 cooperatively and compensatorily regulate antigen-specific memory T cell functions	28248292
5333395	2017	2	Assessing histone demethylase inhibitors in cells: lessons learned	28265301
5332501	2017	2	Key Roles of AXL and MER Receptor Tyrosine Kinases in Resistance to Multiple Anticancer Therapies	28251492
5331056	2017	7	Transcriptome Analysis of Flowering Time Genes under Drought Stress in Maize Leaves	28298916
5331048	2017	1	Transcriptomic Analysis Reveals Mechanisms of Sterile and Fertile Flower Differentiation and Development in <italic>Viburnum macrocephalum</italic> f. <italic>keteleeri</italic>	28298915
